time,P_0,P_1,P_2,P_3,sound_speed
0.0,,,,,341.8
0.004,,,,,341.8
0.008,,,,,341.8
0.012,,,,,341.8
0.016,,,,,341.8
0.02,,,,,341.8
0.024,,,,,341.8
0.028,,,,,341.8
0.032,,,,,341.8
0.036,,,,,341.8
0.04,,,,,341.8
0.044,,,,,341.8
0.048,,,,,341.8
0.052,,,,,341.8
0.056,,,,,341.8
0.06,,,,,341.8
0.064,,,,,341.8
0.068,,,,,341.8
0.072,,,,,341.8
0.076,,,,,341.8
0.08,,,,,341.8
0.084,,,,,341.8
0.088,,,,,341.8
0.092,,,,,341.8
0.096,,,,,341.8
0.1,,,,,341.8
0.104,,,,,341.8
0.108,,,,,341.8
0.112,,,,,341.8
0.116,,,,,341.8
0.12,,,,,341.8
0.124,,,,,341.8
0.128,,,,,341.8
0.132,,,,,341.8
0.136,,,,,341.8
0.14,,,,,341.8
0.144,,,,,341.8
0.148,,,,,341.8
0.152,,,,,341.8
0.156,,,,,341.8
0.16,,,,,341.8
0.164,,,,,341.8
0.168,,,,,341.8
0.172,,,,,341.8
0.176,,,,,341.8
0.18,,,,,341.8
0.184,,,,,341.8
0.188,,,,,341.8
0.192,,,,,341.8
0.196,,,,,341.8
0.2,,,,,341.8
0.204,,,,,341.8
0.208,,,,,341.8
0.212,,,,,341.8
0.216,,,,,341.8
0.22,,,,,341.8
0.224,,,,,341.8
0.228,,,,,341.8
0.232,,,,,341.8
0.236,,,,,341.8
0.24,,,,,341.8
0.244,,,,,341.8
0.248,,,,,341.8
0.252,,,,,341.8
0.256,,,,,341.8
0.26,,,,,341.8
0.264,,,,,341.8
0.268,,,,,341.8
0.272,,,,,341.8
0.276,,,,,341.8
0.28,,,,,341.8
0.284,,,,,341.8
0.288,,,,,341.8
0.292,,,,,341.8
0.296,,,,,341.8
0.3,,,,,341.8
0.304,,,,,341.8
0.308,,,,,341.8
0.312,,,,,341.8
0.316,,,,,341.8
0.32,,,,,341.81
0.324,,,,,341.81
0.328,,,,,341.81
0.332,,,,,341.81
0.336,,,,,341.81
0.34,,,,,341.81
0.344,,,,,341.81
0.348,,,,,341.81
0.352,,,,,341.81
0.356,,,,,341.81
0.36,,,,,341.81
0.364,,,,,341.81
0.368,,,,,341.81
0.372,,,,,341.81
0.376,,,,,341.81
0.38,,,,,341.81
0.384,,,,,341.81
0.388,,,,,341.81
0.392,,,,,341.81
0.396,,,,,341.81
0.4,,,,,341.81
0.404,,,,,341.81
0.408,,,,,341.81
0.412,,,,,341.81
0.416,,,,,341.81
0.42,,,,,341.81
0.424,,,,,341.81
0.428,,,,,341.81
0.432,,,,,341.81
0.436,,,,,341.81
0.44,,,,,341.81
0.444,,,,,341.81
0.448,,,,,341.81
0.452,,,,,341.81
0.456,,,,,341.81
0.46,,,,,341.81
0.464,,,,,341.81
0.468,,,,,341.81
0.472,,,,,341.81
0.476,,,,,341.81
0.48,,,,,341.81
0.484,,,,,341.81
0.488,,,,,341.81
0.492,,,,,341.81
0.496,,,,,341.81
0.5,,,,,341.81
0.504,,,,,341.81
0.508,,,,,341.81
0.512,,,,,341.81
0.516,,,,,341.81
0.52,,,,,341.81
0.524,,,,,341.81
0.528,,,,,341.81
0.532,,,,,341.81
